X,Y,OBJECTID,STATUS,NAME,ACISA,ISNUM,INT_,STAGE,N7,SECT,COMMCAB,COMMLINE,SWITCH,FDRPAIR,VPAIR,TRUNK,TRNKPAIR,DIST,DISTPAIR,SUBFEED,SUBFEEDPR,CHANNUM,COMMENTS,REVNUM,CONT_TYPE,SPACE_,B,TSNUM,QUICNETID
-77.039448124704421,38.902530886290528,69,T,"17TH ST AND K ST, NW (EAST)",2047,244,244,1, ,104,12-T10,149,2,"PR(05,06)",12,012-T10,"PR(05,06)", , , , ,3, ,2,INTERVAL, , ,359-C,71
-76.978992890452957,38.903721924003072,70,M,"17TH ST AND L ST, NE",2048,594,594,2, ,337,12-F07M,356,2,"PR(03,04)",12,100-T07,"PR(63,64)", , , , ,26, ,0,ACTUATED, , ,1113-A,622
-77.038511115430879,38.903750164633607,71,M,"17TH ST AND L ST, NW",2049,245,245,1, ,104,12-T10,148,2,"PR(03,04)",12,012-T10,"PR(03,04)", , , , ,2, ,5,INTERVAL, , ,741-B,72
-76.9789900208077,38.905636558823453,72,M,"17TH ST AND M ST, NE",2050,595,595,2, ,337,12-F07M,356,3,"PR(03,04)",12,100-T07,"PR(63,64)", , , , ,26, ,0,ACTUATED, , ,1038-A,623
-77.0385032229606,38.905659758004084,73,M,"17TH ST AND M ST, NW",2051,246,246,1, ,104,12-T10,148,3,"PR(03,04)",12,012-T10,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,738-C,73
-76.978996760112679,38.901934306542593,74,M,"17TH ST AND MARYLAND AV, NE",2052,596,596,2, ,337,12-F07M,356,4,"PR(03,04)",12,100-T07,"PR(63,64)", , , , ,26, ,0,INTERVAL, , ,1007-A,624
-77.038497543951166,38.90793290891412,75,M,"17TH ST AND MASS AVE, NW",2053,247,247,1, ,102,25-F13A,112,1,"PR(01,02)",25,100-T13,"PR(01,02)", , ,25-F13A,"PR(01,02)",1, ,5,INTERVAL, , ,723-C,74
-76.980864402175129,38.921186714541236,76,M,"17TH ST AND MONTANA AV & BRYANT ST,",2054,597,597,2, ,335,12-F02J,334,1,"PR(01,02)",12,100-T02,"PR(42,43)",50-D02A,"PR(34,35)",25-F02G,"PR(09,10)",18, ,0,INTERVAL, , , ,625
-77.039496781824511,38.889342664653824,77,M,"17TH ST AND N OF INDEPENDENCE AVE,",2055,243,243,1, ,107,12-F13T,141,1,"PR(03,04)",12,100-T13,"PR(92,93)",50-D13K,"PR(34,35)", , ,36, ,1,ACTUATED, , ,1507,247
-77.039463829253336,38.89640941975869,78,M,"17TH ST AND NEW YORK AVE, STATE PL,",2056,249,249,1, ,104,12-T10,150,5,"PR(07,08)",12,012-T10,"PR(07,08)", , , , ,4, ,2,INTERVAL, , ,576-C,76
-77.038491715194255,38.909651541254085,79,M,"17TH ST AND P ST, NW",2057,250,250,1, ,102,12-T10,147,2,"PR(01,02)",12,012-T10,"PR(01,02)", , , , ,1, ,7,INTERVAL, , ,900,77
-77.039462638951335,38.89882126574858,80,M,"17TH ST AND PENNSYLVANIA AVE, NW",2058,251,251,1, ,104,12-T10,150,6,"PR(07,08)",12,012-T10,"PR(07,08)", , , , ,4, ,5,INTERVAL, , ,585-C,78
-77.038488710074319,38.911133414861261,81,M,"17TH ST AND Q ST, NW",2059,252,252,1, ,102,12-T10,147,3,"PR(01,02)",12,012-T10,"PR(01,02)", , , , ,1, ,7,INTERVAL, , ,901-A,79
-77.038485936746824,38.912617720243176,82,M,"17TH ST AND R ST, NW",2060,253,253,1, ,102,12-T10,147,4,"PR(01,02)",12,012-T10,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,902,80
-77.038501115617379,38.906561404568549,83,M,"17TH ST AND RHODE ISLAND AVE, NW",2061,254,254,1, ,104,12-T10,148,4,"PR(03,04)",12,012-T10,"PR(03,04)", , , , ,2, ,1,INTERVAL, , ,534-A,81
-77.038474701256348,38.917011179926789,84,M,"17TH ST AND U ST, NW",2062,255,255,1, ,102,12-T10,147,5,"PR(01,02)",12,012-T10,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,903,82
-77.038479119999494,38.914942684597186,85,M,"17TH ST, NEW HAMSHIRE AVE, SWANN ST",2063,248,248,1, ,102,12-T10,147,1,"PR(01,02)",12,012-T10,"PR(01,02)", , , , ,1, ,3,INTERVAL, , ,304-B,75
-76.978996544333967,38.893308590443567,86,M,"18TH ST AND C ST, NE",2064,598,598,2, ,339,12-F07J,349,1,"PR(05,06)",12,100-T07,"PR(46,47)", , ,25-F07H,"PR(09,10)",19, ,0,ACTUATED, , ,765,626
-77.041650016907695,38.917828264034142,87,M,"18TH ST AND CALIFORNIA ST, NW",2065,1121,1121,5, ,101,12-F13D,117,4,"PR(03,04)",12,100-T13,"PR(11,12)", , ,25-F13A,"PR(11,12)",6, ,2,ACTUATED, , , ,231
-77.042686537010297,38.922668569096238,88,M,"18TH ST AND COLUMBIA RD, NW",2066,1122,1122,5, ,694,12-F13D,625,1,"PR(05,06)",11,100-T13,"PR(13,14)", , ,25-F13A,"PR(13,14)",7, ,1,INTERVAL, , , ,1183
-77.041593230551001,38.906467459533424,89,M,"18TH ST AND CONN AVE, JEFFERSON PL,",2067,256,256,1, ,104,25-F13F,118,2,"PR(01,02)",25,100-T13,"PR(34,35)", , ,25-F13F,"PR(01,02)",13, ,2,INTERVAL, , ,202-K,83
-77.041733186726617,38.892107728696104,90,M,"18TH ST AND CONSTITUTION AVE, NW",2068,257,257,1, ,107,25-F13P,132,2,"PR(01,02)",25,100-T13,"PR(67,68)",50-D13K,"PR(09,10)",25-F13P,"PR(01,02)",27, ,3,INTERVAL, , ,19-J,84
-77.041714711775185,38.895995802174326,91,M,"18TH ST AND E ST, NEW YORK AVE,NW(N",2069,259,259,1, ,107,12-F13N,130,3,"PR(01,02)",12,100-T13,"PR(63,64)",50-D13K,"PR(05,06)", , ,25, ,2,INTERVAL, , ,660-A,86
-77.041729506394802,38.895412784312441,92,T,"18TH ST AND E ST, NW (SOUTH)",2070,258,258,1, ,107,12-F13N,130,2,"PR(01,02)",12,100-T13,"PR(63,64)",50-D13K,"PR(05,06)", , ,25, ,2,INTERVAL, , ,659,85
-77.041706864778149,38.897361833683874,93,M,"18TH ST AND F ST, NW",2071,260,260,1, ,103,12-F13M,129,1,"PR(01,02)",12,100-T13,"PR(61,62)",50-D13K,"PR(03,04)", , ,24, ,2,INTERVAL, , ,951-A,87
-77.041704544392232,38.898322351399258,94,M,"18TH ST AND G ST, NW",2072,261,261,1, ,103,12-F13L,128,1,"PR(01,02)",12,100-T13,"PR(59,60)",50-D13K,"PR(01,02)", , ,23, ,3,INTERVAL, , ,1001-A,88
-77.041702771008033,38.900218612319335,95,M,"18TH ST AND H ST, NW",2073,262,262,1, ,103,12-F13H,123,1,"PR(03,04)",12,100-T13,"PR(44,45)", , ,25-F13F,"PR(11,12)",18, ,1,INTERVAL, , ,617-B,89
-77.041700547328816,38.901344802243173,96,M,"18TH ST AND I ST, NW",2074,263,263,1, ,103,12-F13H,123,2,"PR(03,04)",12,100-T13,"PR(44,45)", , ,25-F13F,"PR(11,12)",18, ,4,INTERVAL, , ,622-A,90
-77.041690796852507,38.902532638813867,97,M,"18TH ST AND K ST, NW",2075,264,264,1, ,103,12-F13I,124,1,"PR(03,04)",12,100-T13,"PR(51,52)", , ,25-F13F,"PR(13,14)",19, ,3,INTERVAL, , ,1002-A,91
-77.041706222223837,38.919666790191904,98,M,"18TH ST AND KALARAMA RD, NW",2076,1123,1123,5, ,101,12-F13D,117,5,"PR(03,04)",12,100-T13,"PR(11,12)", , ,25-F13A,"PR(11,12)",6, ,3,INTERVAL, , , ,232
-77.041675299502174,38.903751024512509,99,M,"18TH ST AND L ST, NW",2077,265,265,1, ,103,25-F13F,119,1,"PR(03,04)",25,100-T13,"PR(36,37)", , ,25-F13F,"PR(03,04)",14, ,2,INTERVAL, , ,914-C,92
-77.041688660607704,38.905663042798381,100,M,"18TH ST AND M ST, CONN AVE, R I AVE",2078,266,266,1, ,104,25-F13F,118,3,"PR(01,02)",25,100-T13,"PR(34,35)", , ,25-F13F,"PR(01,02)",13, ,5,INTERVAL, , ,109-K,93
-77.041678746042948,38.909037664065927,101,M,"18TH ST AND MASS AVE, NW",2079,267,267,1, ,101,25-F13A,112,2,"PR(01,02)",25,100-T13,"PR(01,02)", , ,25-F13A,"PR(01,02)",1, ,4,INTERVAL, , ,760-B,94
-76.979008569878403,38.919902276977204,102,M,"18TH ST AND MONTANA AV & W ST, NE",2080,599,599,2, ,335,12-F02J,334,2,"PR(01,02)",12,100-T02,"PR(42,43)",50-D02A,"PR(34,35)",25-F02G,"PR(09,10)",18, ,2,INTERVAL, , , ,627
-77.041688149601214,38.907254431199824,103,M,"18TH ST AND N ST AND CONN AVE, NW",2081,268,268,1, ,104,25-F13F,118,4,"PR(01,02)",25,100-T13,"PR(34,35)", , ,25-F13F,"PR(01,02)",13, ,2,INTERVAL, , ,203-N,95
-77.041672982126315,38.909650936303365,104,M,"18TH ST AND P ST, NW",2082,269,269,1, ,101,12-F13B,113,1,"PR(01,02)",12,100-T13,"PR(03,04)", , ,25-F13A,"PR(03,04)",2, ,5,INTERVAL, , ,971,96
-77.041707102279858,38.899601682152465,105,M,"18TH ST AND PENN AVE, NW",2084,270,270,1, ,103,12-F13H,123,3,"PR(03,04)",12,100-T13,"PR(44,45)", , ,25-F13F,"PR(11,12)",18, ,3,INTERVAL, , ,36-G,97
-77.041666781848036,38.912615944561658,106,M,"18TH ST AND R ST, NW",2085,272,272,1, ,101,12-F13B,113,3,"PR(01,02)",12,100-T13,"PR(03,04)", , ,25-F13A,"PR(03,04)",2, ,2,INTERVAL, , ,1003-B,99
-77.041664051111724,38.914099510940105,107,M,"18TH ST AND S ST, NW",2086,121,0,0, ,101,12-F13B,113,5,"PR(01,02)",12,100-T13,"PR(03,04)", , ,25-F13A,"PR(03,04)",2, ,0,INTERVAL, , , ,234
-77.041656735605599,38.916992459520621,108,M,"18TH ST AND U ST,VERNON ST, FLA AVE",2087,273,273,1, ,101,12-F13D,117,1,"PR(03,04)",12,100-T13,"PR(11,12)", , ,25-F13A,"PR(11,12)",6, ,2,INTERVAL, , ,59-F,100
-77.041749526619569,38.892650207106072,109,M,"18TH ST AND VIRGINIA AVE, NW",2088,274,274,1, ,107,12-F13R,134,1,"PR(01,02)",12,100-T13,"PR(78,79)",50-D13K,"PR(13,14)",25-F13P,"PR(05,06)",29, ,2,INTERVAL, , ,106-B,101
-77.041669168634087,38.911135909173545,110,M,"18TH ST,Q ST AND NEW HAMPSHIRE AVE,",2089,271,271,1, ,101,12-F13B,113,2,"PR(01,02)",12,100-T13,"PR(03,04)", , ,25-F13A,"PR(03,04)",2, ,4,INTERVAL, , ,125-F,98
-76.977257874488913,38.887596711400739,111,M,"19TH ST & INDEP AVE, SE",2090,743,743,2, ,451,12-F07E,416,2,"PR(07,08)",12,100-T07,"PR(32,33)", , , , ,12, ,2,INTERVAL, , ,336-E,801
-76.9772618378868,38.884563499611744,112,M,"19TH ST & MASS AVE, SE",2091,744,744,2, ,451,12-F07E,415,3,"PR(05,06)",12,100-T07,"PR(30,31)", , , , ,11, ,3,INTERVAL, , ,1227-A,802
-76.976458615438716,38.898910878363786,113,T,"19TH ST AND BENNING RD, NE",2092,600,600,2, ,337,12-F07N,357,5,"PR(01,02)",12,100-T07,"PR(65,66)", , , , ,27, ,2,INTERVAL, , ,1012-A,628
-77.043476457719663,38.893521497454884,114,M,"19TH ST AND C ST AND VIRGINIA AVE,",2093,275,275,1, ,107,12-F13R,134,2,"PR(01,02)",12,100-T13,"PR(78,79)",50-D13K,"PR(13,14)",25-F13P,"PR(05,06)",29, ,2,INTERVAL, , ,60-I,102
-76.977261701909768,38.893309238563603,115,M,"19TH ST AND C ST, NE",2094,601,601,2, ,339,12-F07J,349,2,"PR(05,06)",12,100-T07,"PR(46,47)", , ,25-F07H,"PR(09,10)",19, ,0,INTERVAL, , ,766-A,629
-77.043479631090463,38.892108623078158,116,M,"19TH ST AND CONSTITUTION AVE, NW",2095,276,276,1, ,107,25-F13P,132,3,"PR(01,02)",25,100-T13,"PR(67,68)",50-D13K,"PR(09,10)",25-F13P,"PR(01,02)",27, ,2,INTERVAL, , ,559-H,103
-77.043468334599623,38.895986577798617,117,M,"19TH ST AND E ST(NORTH), NW",2096,278,278,1, ,107,12-F13N,130,5,"PR(01,02)",12,100-T13,"PR(63,64)",50-D13K,"PR(05,06)", , ,25, ,2,INTERVAL, , ,626-A,105
-77.043474470928132,38.895406238416719,118,M,"19TH ST AND E ST(SOUTH), NW",2097,277,277,1, ,107,12-F13N,130,4,"PR(01,02)",12,100-T13,"PR(63,64)",50-D13K,"PR(05,06)", , ,25, ,2,INTERVAL, , ,627,104
-76.977259075788268,38.896123677755362,119,M,"19TH ST AND E ST, NE",2098,602,602,2, ,339,12-F07J,349,3,"PR(05,06)",12,100-T07,"PR(46,47)", , ,25-F07H,"PR(09,10)",19, ,4,INTERVAL, , ,1461,630
-77.043469899433106,38.897362740349699,120,M,"19TH ST AND F ST, NW",2099,279,279,1, ,103,12-F13M,129,2,"PR(01,02)",12,100-T13,"PR(61,62)",50-D13K,"PR(03,04)", , ,24, ,1,INTERVAL, , ,1319,106
-77.043437955853889,38.915895883984561,121,M,"19TH ST AND FLORIDA AVE AND T ST, N",2100,280,280,1, ,101,12-F13D,117,2,"PR(03,04)",12,100-T13,"PR(11,12)", , ,25-F13A,"PR(11,12)",6, ,1,INTERVAL, , ,1378,107
-77.043471202758653,38.898328607728352,122,M,"19TH ST AND G ST, NW",2101,281,281,1, ,103,12-F13L,128,2,"PR(01,02)",12,100-T13,"PR(59,60)",50-D13K,"PR(01,02)", , ,23, ,1,INTERVAL, , ,631-A,108
-77.043462953020338,38.901343880576661,123,M,"19TH ST AND I ST, NW",2102,282,282,1, ,103,12-F13H,123,4,"PR(03,04)",12,100-T13,"PR(44,45)", , ,25-F13F,"PR(11,12)",18, ,2,INTERVAL, , ,614-C,109
-77.043462235818922,38.902531858078682,124,M,"19TH ST AND K ST, NW",2103,283,283,1, ,103,12-F13I,124,2,"PR(03,04)",12,100-T13,"PR(51,52)", , ,25-F13F,"PR(13,14)",19, ,4,INTERVAL, , ,547-A,110
-77.043458656033195,38.903752068286948,125,M,"19TH ST AND L ST, NW",2104,284,284,1, ,103,25-F13F,119,2,"PR(03,04)",25,100-T13,"PR(36,37)", , ,25-F13F,"PR(03,04)",14, ,3,INTERVAL, , ,915-B,111
-77.04345117393899,38.905663670747302,126,M,"19TH ST AND M ST, NW",2105,285,285,1, ,103,12-F13J,125,1,"PR(01,02)",12,100-T13,"PR(53,54)", , ,25-F13F,"PR(15,16)",20, ,3,INTERVAL, , ,517-E,112
-77.04346478669747,38.900209808438234,127,M,"19TH ST AND PENN AVE AND H ST, NW",2106,286,286,1, ,103,12-F13H,123,5,"PR(03,04)",12,100-T13,"PR(44,45)", , ,25-F13F,"PR(11,12)",18, ,2,INTERVAL, , ,315-G,113
-77.043434159031122,38.91261530091834,128,M,"19TH ST AND R ST, NW",2107,287,287,1, ,101,12-F13D,117,3,"PR(03,04)",12,100-T13,"PR(11,12)", , ,25-F13A,"PR(11,12)",6, ,3,INTERVAL, , ,1387,114
-77.00661225739465,38.88334740230065,129,M,1ST ST & N CAROL AVE & E ST & NJ AV,2108,691,691,2, ,453,12-F08G,427,1,"PR(03,04)",11,100-T08,"PR(32,33)", , ,25-F08C,"PR(15,16)",13, ,6,INTERVAL, , ,366-B,750
-77.012150631976482,38.921314125905084,130,M,"1ST ST AND BRYANT ST,NW",2109,766,766,3, ,580,25-F01X,501,1,"PR(01,02)",25,100-T01,"PR(76,77)", , ,25-F01X,"PR(01,02)",28, ,1,INTERVAL, , ,790-A,964
-77.005890815029503,38.893633036555244,131,M,"1ST ST AND C ST, NE",2110,385,385,1, ,220,12-F07B,237,1,"PR(03,04)",12,100-T07,"PR(09,10)", , , , ,5, ,4,INTERVAL, , ,867-A,411
-77.005894337816486,38.886046992396125,132,M,"1ST ST AND C ST, SE",2111,472,472,1, ,221,12-F08G,249,1,"PR(01,02)",12,100-T08,"PR(30,31)", , ,25-F08C,"PR(13,14)",12, ,0,INTERVAL, , ,680-A,460
-77.012178408658627,38.893547871462815,133,M,"1ST ST AND C ST. AND INDIANA AVE, N",2112,1,1,1, ,320,12-F07A,234,1,"PR(03,04)",12,100-T07,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,317-E,255
-77.012143886005234,38.886039303002356,134,M,"1ST ST AND CANAL ST AND C ST, SW",2113,406,406,1, ,221,12-F08F,247,1,"PR(01,02)",12,100-T08,"PR(26,27)", , ,25-F08C,"PR(09,10)",10, ,3,INTERVAL, , ,162-S,425
-77.01217573993911,38.89209491143987,135,M,"1ST ST AND CONSTITUTION AVE, NW",2114,2,2,1, ,220,12-F07A,235,1,"PR(05,06)",12,100-T07,"PR(05,06)", , , , ,3, ,3,INTERVAL, , ,647-C,256
-77.0059069347449,38.892020176851254,136,M,"1ST ST AND CONSTITUTUON AVE, NE",2115,386,386,1, ,220,12-F07B,237,2,"PR(03,04)",12,100-T07,"PR(09,10)", , , , ,5, ,4,INTERVAL, , ,30-H,412
-77.005891832993086,38.894792503755447,137,M,"1ST ST AND D ST, NE",2116,387,387,1, ,220,12-F07B,237,3,"PR(03,04)",12,100-T07,"PR(09,10)", , , , ,5, ,3,INTERVAL, , ,710-A,413
-77.01217346860129,38.894793459260569,138,M,"1ST ST AND D ST, NW",2117,3,3,1, ,220,12-F07A,233,1,"PR(01,02)",12,100-T07,"PR(01,02)", , , , ,1, ,5,INTERVAL, , ,1104-BTEM,257
-77.0058950640707,38.88507228528384,139,M,"1ST ST AND D ST, SE",2118,508,508,1, ,221,12-F08G,249,3,"PR(01,02)",12,100-T08,"PR(30,31)", , ,25-F08C,"PR(13,14)",12, ,2,INTERVAL, , ,964-A,487
-77.012166641890744,38.896130301733606,140,M,"1ST ST AND E ST, NW",2119,4,4,1, ,220,12-F02F,213,1,"PR(01,02)",12,100-T02,"PR(30,31)",50-D02A,"PR(15,16)",25-F02B,"PR(15,16)",12, ,2,INTERVAL, , ,791-A,258
-77.012160497123986,38.897343999473826,141,M,"1ST ST AND F ST AND NEW JERSEY AVE,",2120,5,5,1, ,219,12-F02F,213,2,"PR(01,02)",12,100-T02,"PR(30,31)",50-D02A,"PR(15,16)",25-F02B,"PR(15,16)",12, ,5,INTERVAL, , ,441-C,259
-77.005883704920919,38.909447479272878,142,M,1ST ST AND FLA AVE AND ECKINGTON PL,2121,388,388,1, ,331,12-F02A,328,1,"PR(07,08)",12,100-T02,"PR(07,08)", , , , ,4, ,3,INTERVAL, , ,131-A,529
-77.012159212657252,38.912124364181629,143,M,"1ST ST AND FLORIDA AVE, NW",2122,15,15,1, ,331,12-F02A,326,4,"PR(03,04)",12,100-T02,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,962-A,505
-77.012176548305121,38.900206585104215,144,M,"1ST ST AND H ST, NW",2123,6,6,1, ,219,12-F02C,209,1,"PR(03,04)",12,100-T02,"PR(13,14)",50-D02A,"PR(05,06)",25-F02B,"PR(05,06)",7, ,4,INTERVAL, , ,807-B,260
-77.00589930882802,38.88762012577439,145,M,"1ST ST AND INDEPENDENCE AVE, SE",2124,473,473,1, ,221,25-F08C,244,3,"PR(07,08)",25,100-T08,"PR(17,18)", , ,25-F08C,"PR(07,08)",9, ,2,INTERVAL, , ,115-D,461
-77.012153909513557,38.887571447471828,146,M,"1ST ST AND INDEPENDENCE AVE, SW",2125,407,407,1, ,221,25-F08C,244,1,"PR(07,08)",25,100-T08,"PR(17,18)", , ,25-F08C,"PR(07,08)",9, ,5,INTERVAL, , ,37-J,426
-77.012153743420612,38.931246542777345,147,M,"1ST ST AND IRVING ST,NW",2126,767,767,3, ,576,12-F14B,531,1,"PR(03,04)",12,100-T14,"PR(09,10)", , , , ,5, ,4,INTERVAL, , ,1213-A,965
-77.00588947427768,38.902522759875559,148,M,"1ST ST AND K ST, NE",2127,389,389,1, ,219,12-F02D,211,1,"PR(01,02)",12,100-T02,"PR(17,18)",50-D02A,"PR(09,10)",25-F02B,"PR(09,10)",9, ,3,INTERVAL, , ,183-A,414
-77.012173370121445,38.90252416574107,149,M,"1ST ST AND K ST, NW",2128,7,7,1, ,219,12-F02C,208,1,"PR(01,02)",12,100-T02,"PR(11,12)",50-D02A,"PR(03,04)",25-F02B,"PR(03,04)",6, ,4,INTERVAL, , ,808-C,261
-77.012173220361603,38.892866118466031,150,M,"1ST ST AND LOUISIANA AVE, NW",2129,8,8,1, ,220,12-F07A,235,2,"PR(05,06)",12,100-T07,"PR(05,06)", , , , ,3, ,4,INTERVAL, , ,874-B,262
-77.012178304771155,38.87646565082661,151,M,"1ST ST AND M ST AND CANAL ST, SW",2130,408,408,1, ,222,12-F05E,218,2,"PR(05,06)",12,025-T05,"PR(17,18)", , , , ,9, ,2,INTERVAL, , ,357-D,427
-77.005887426645387,38.905648658711186,152,M,"1ST ST AND M ST, NE",2131,390,390,1, ,219,25-F02B,206,1,"PR(01,02)",25,100-T02,"PR(09,10)",50-D02A,"PR(01,02)",25-F02B,"PR(01,02)",5, ,3,INTERVAL, , ,726,415
-77.012173558267023,38.905652676896175,153,M,"1ST ST AND M ST, NW",2132,9,9,1, ,331,12-F02A,325,1,"PR(01,02)",12,100-T02,"PR(01,02)", , , , ,1, ,7,INTERVAL, , ,86-I.1,500
-77.005874901602752,38.876489550969438,154,M,"1ST ST AND M ST, SE",2133,474,474,1, ,222,12-F05E,218,3,"PR(05,06)",12,025-T05,"PR(17,18)", , , , ,9, ,0,ACTUATED, , , ,462
-77.005926789584578,38.890976816968369,155,M,"1ST ST AND MARYLAND AVE, NE",2134,391,391,1, ,220,12-F07B,237,4,"PR(03,04)",12,100-T07,"PR(09,10)", , , , ,5, ,0,INTERVAL, , ,787-A,416
-77.01214467581201,38.926289782650016,156,M,"1ST ST AND MICHIGAN AVE,NW",2135,768,768,3, ,580,25-F01X,501,2,"PR(01,02)",25,100-T01,"PR(76,77)", , ,25-F01X,"PR(01,02)",28, ,2,INTERVAL, , ,268-F,966
-77.012162550590958,38.906276479303777,157,M,"1ST ST AND NEW YORK AVE, NW",2136,11,11,1, ,331,12-F02A,325,2,"PR(01,02)",12,100-T02,"PR(01,02)", , , , ,1, ,4,INTERVAL, , , ,501
-77.005888281146937,38.908457200601511,158,M,"1ST ST AND O ST AND NEW YORK AVE, N",2137,394,394,1, ,331,12-F02A,328,2,"PR(07,08)",12,100-T02,"PR(07,08)", , , , ,4, ,3,INTERVAL, , ,218-N,530
-77.012165871498269,38.908577238142307,159,M,"1ST ST AND O ST, NW",2138,12,12,1, ,331,12-F02A,326,1,"PR(03,04)",12,100-T02,"PR(03,04)", , , , ,2, ,1,ACTUATED, , ,809-A,502
-77.012165592927602,38.909647699873815,160,M,"1ST ST AND P ST, NW",2139,13,13,1, ,331,12-F02A,326,2,"PR(03,04)",12,100-T02,"PR(03,04)", , , , ,2, ,4,INTERVAL, , ,1475,503
-77.012164807802804,38.911128221203896,161,M,"1ST ST AND Q ST, NW",2140,14,14,1, ,331,12-F02A,326,3,"PR(03,04)",12,100-T02,"PR(03,04)", , , , ,2, ,3,INTERVAL, , ,1070,504
-77.012157752504223,38.915733203480613,162,M,1ST ST AND RHODE ISLAND AVE AND T S,2141,16,16,1, ,330,12-F01I,305,1,"PR(01,02)",12,100-T01,"PR(28,29)", , , , ,10, ,3,INTERVAL, , ,137-O,506
-77.005858731337128,38.895974718559955,163,M,"1ST ST(EAST) AND MASS AVE, NE",2142,392,392,1, ,220,12-F02E,212,1,"PR(01,02)",12,100-T02,"PR(28,29)",50-D02A,"PR(13,14)",25-F02B,"PR(13,14)",11, ,3,INTERVAL, , ,1456-A,417
-77.00778063186435,38.896867848882756,164,M,"1ST ST(WEST)AND MASS AVE AND E ST,",2143,393,393,1, ,220,12-F02E,212,2,"PR(01,02)",12,100-T02,"PR(28,29)",50-D02A,"PR(13,14)",25-F02B,"PR(13,14)",11, ,3,INTERVAL, , ,1457-B,418
-77.012103575302035,38.898987842517705,165,M,"1ST ST, MASS AVE,NEW JERSEY AVE,G S",2144,10,10,1, ,319,12-F02C,209,2,"PR(03,04)",12,100-T02,"PR(13,14)",50-D02A,"PR(05,06)",25-F02B,"PR(05,06)",7, ,7,INTERVAL, , ,157-J,263
-77.011238861560699,38.902524259394895,166,M,"1ST TERRACE AND K ST, NW",2145,17,17,1, ,219,12-F02C,208,2,"PR(01,02)",12,100-T02,"PR(11,12)",50-D02A,"PR(03,04)",25-F02B,"PR(03,04)",6, ,3,INTERVAL, , ,1430-A,264
-77.044875436812575,38.9126126482928,167,M,"20TH ST AND CONN AVE AND R ST, NW",2146,288,288,1, ,101,12-F13D,116,1,"PR(01,02)",12,100-T13,"PR(09,10)", , ,25-F13A,"PR(09,10)",5, ,3,INTERVAL, , ,129-F,115
-77.044940322670797,38.892108790886908,168,M,"20TH ST AND CONSTITUTUON AVE, NW",2147,289,289,1, ,107,25-F13P,132,4,"PR(01,02)",25,100-T13,"PR(67,68)",50-D13K,"PR(09,10)",25-F13P,"PR(01,02)",27, ,2,INTERVAL, , ,566-C,116
-77.044920458311992,38.896002495700628,169,M,"20TH ST AND E ST (NORTH), NW",2148,291,291,1, ,107,12-F13N,131,2,"PR(03,04)",12,100-T13,"PR(65,66)",50-D13K,"PR(07,08)", , ,26, ,2,INTERVAL, , ,624-A,118
-77.044920102441949,38.895437355854476,170,M,"20TH ST AND E ST (SOUTH), NW",2149,290,290,1, ,107,12-F13N,131,1,"PR(03,04)",12,100-T13,"PR(65,66)",50-D13K,"PR(07,08)", , ,26, ,2,INTERVAL, , ,625-C,117
-77.044911953549544,38.897361492165999,171,M,"20TH ST AND F ST, NW",2150,292,292,1, ,103,12-F13M,129,3,"PR(01,02)",12,100-T13,"PR(61,62)",50-D13K,"PR(03,04)", , ,24, ,2,INTERVAL, , ,1261,119
-77.044910753554262,38.898330171108228,172,M,"20TH ST AND G ST, NW",2151,293,293,1, ,103,12-F13L,128,3,"PR(01,02)",12,100-T13,"PR(59,60)",50-D13K,"PR(01,02)", , ,23, ,2,INTERVAL, , ,952-A,120
-77.044907590432558,38.899586559712098,173,M,"20TH ST AND H ST, NW",2152,1292,0,0, ,103,12-F13H,123,7,"PR(03,04)",12,100-T13,"PR(44,45)", , ,25-F13F,"PR(11,12)",18, ,0,INTERVAL, , , ,236
-77.044904374535676,38.901345299227557,174,T,"20TH ST AND I ST, NW",2153,294,294,1, ,103,12-F13H,123,6,"PR(03,04)",12,100-T13,"PR(44,45)", , ,25-F13F,"PR(11,12)",18, ,1,INTERVAL, , ,755-E,121
-77.044899715239623,38.902532863877937,175,M,"20TH ST AND K ST, NW",2154,295,295,1, ,103,12-F13I,124,3,"PR(03,04)",12,100-T13,"PR(51,52)", , ,25-F13F,"PR(13,14)",19, ,3,INTERVAL, , ,1014-B,122
-77.044901922493224,38.903749973040931,176,M,"20TH ST AND L ST, NW",2155,296,296,1, ,103,25-F13F,119,3,"PR(03,04)",25,100-T13,"PR(36,37)", , ,25-F13F,"PR(03,04)",14, ,3,INTERVAL, , ,916-C-TEM,123
-77.044899519074008,38.905664393271621,177,M,"20TH ST AND M ST, NW",2156,297,297,1, ,103,12-F13J,125,2,"PR(01,02)",12,100-T13,"PR(53,54)", , ,25-F13F,"PR(15,16)",20, ,3,INTERVAL, , ,657-D,124
-77.044889014093329,38.910149428835958,178,M,"20TH ST AND MASS AVE, NW",2157,298,298,1, ,101,25-F13A,112,3,"PR(01,02)",25,100-T13,"PR(01,02)", , ,25-F13A,"PR(01,02)",1, ,4,INTERVAL, , ,184-B,125
